country,week,cases_pm,vaccination_rate,stringency,population_density,hospital_beds,median_age,age65,gdp_pc,treatment
Central African Republic,2021-05-31,1.625714285714286,0.047142857142857146,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-06-07,1.2328571428571429,0.06857142857142857,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-06-14,0.39285714285714285,0.1842857142857143,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-06-21,0.44857142857142857,0.0,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-06-28,0.19571428571428573,0.0,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-07-05,0.27999999999999997,0.0,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-07-12,0.7571428571428571,0.0,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-07-19,1.2057142857142857,0.0,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-07-26,0.7842857142857144,0.0,11.11,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-08-02,1.4857142857142858,0.0,15.875714285714286,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-08-09,1.0085714285714285,0.0,16.67,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-08-16,0.25142857142857145,0.0,16.67,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-08-23,0.9800000000000001,0.0,16.67,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-08-30,0.08428571428571428,0.0,16.67,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-09-06,0.6171428571428572,0.0,16.67,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-09-13,0.7842857142857144,0.0,16.67,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-09-20,0.44857142857142857,0.36,11.904285714285715,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-09-27,0.7285714285714285,0.5042857142857142,14.285714285714286,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-10-04,1.8771428571428572,0.0,18.52,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-10-11,0.5599999999999999,0.6285714285714287,18.52,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-10-18,1.3728571428571428,0.8442857142857143,18.52,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-10-25,1.5414285714285714,0.0,18.52,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-11-01,0.8685714285714285,1.8542857142857143,18.52,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-11-08,1.2057142857142857,0.0,18.52,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-11-15,1.1771428571428573,0.9271428571428572,20.10571428571429,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-11-22,0.9528571428571428,0.0,24.07,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-11-29,3.6142857142857143,0.96,24.07,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-12-06,2.5214285714285714,0.0,24.07,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-12-13,5.659999999999999,0.0,24.07,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-12-20,2.942857142857143,0.0,24.07,7.48,1.0,18.3,3.66,661.24,0
Central African Republic,2021-12-27,0.0,0.0,24.07,7.48,1.0,18.3,3.66,661.24,0
Chile,2021-01-04,159.56571428571428,0.03571428571428571,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-01-11,202.75285714285715,0.044285714285714296,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-01-18,213.00285714285715,0.17285714285714285,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-01-25,206.42000000000002,0.24857142857142853,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-02-01,183.98285714285717,1.8942857142857144,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-02-08,177.6342857142857,7.6257142857142854,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-02-15,171.32857142857142,13.327142857142858,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-02-22,186.84,16.27285714285714,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-03-01,212.35285714285715,19.624285714285715,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-03-08,254.95428571428573,23.391428571428573,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-03-15,290.12714285714287,27.47,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-03-22,327.48999999999995,31.452857142857145,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-03-29,362.12857142857143,34.89,79.17,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-04-05,358.3228571428572,37.041428571428575,81.93999999999998,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-04-12,356.73,39.00714285714286,81.93999999999998,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-04-19,332.15857142857146,40.285714285714285,81.93999999999998,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-04-26,306.4485714285714,41.37571428571429,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-05-03,271.94142857142856,43.18285714285714,78.24,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-05-10,279.65,45.74142857142857,78.50428571428571,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-05-17,315.34000000000003,48.61571428571428,80.09,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-05-24,338.5885714285714,52.57714285714286,84.05857142857143,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-05-31,369.03285714285715,56.378571428571426,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-06-07,355.9985714285714,58.86714285714286,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-06-14,308.92571428571426,61.36714285714286,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-06-21,229.17142857142858,63.367142857142866,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-06-28,174.02428571428572,65.24142857142857,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-07-05,136.61714285714285,67.06428571428572,84.72,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-07-12,97.32571428571428,68.69,77.91142857142857,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-07-19,67.71285714285715,69.89428571428572,65.55714285714285,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-07-26,58.61,70.53428571428572,58.715714285714284,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-08-02,49.228571428571435,71.65142857142857,58.63142857142857,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-08-09,42.25857142857143,72.47285714285715,58.537142857142854,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-08-16,35.50857142857143,72.9342857142857,58.44,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-08-23,29.815714285714286,73.34285714285714,58.357142857142854,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-08-30,25.074285714285715,73.64285714285714,58.24857142857143,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-09-06,21.655714285714286,73.85571428571428,58.17857142857143,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-09-13,24.577142857142857,74.73857142857142,58.13428571428572,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-09-20,29.15857142857143,76.11714285714285,58.104285714285716,24.28,2.11,35.4,11.09,22767.04,1
Chile,2021-09-27,35.792857142857144,78.67,49.76142857142857,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-10-04,40.08142857142857,80.85857142857142,38.629999999999995,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-10-11,57.470000000000006,82.03,38.51428571428572,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-10-18,78.76714285714286,83.11428571428571,38.300000000000004,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-10-25,93.95714285714287,83.95714285714287,35.152857142857144,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-11-01,100.42285714285715,84.52285714285713,32.64857142857143,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-11-08,124.97857142857143,85.10857142857142,32.33,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-11-15,122.50857142857141,85.56857142857143,32.08857142857143,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-11-22,121.14285714285714,85.89714285714285,31.915714285714284,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-11-29,98.94714285714285,86.18999999999998,31.77857142857143,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-12-06,77.49571428571429,86.61714285714287,31.67142857142857,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-12-13,67.92571428571429,87.36857142857143,31.57,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-12-20,62.839999999999996,87.82714285714285,31.49857142857143,24.28,2.11,35.4,11.09,22767.04,0
Chile,2021-12-27,0.0,88.164,31.438,24.28,2.11,35.4,11.09,22767.04,0
China,2021-01-04,0.06857142857142857,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-01-11,0.1142857142857143,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-01-18,0.13428571428571429,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-01-25,0.08428571428571428,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-02-01,0.03428571428571429,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-02-08,0.02142857142857143,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-02-15,0.017142857142857144,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-02-22,0.02142857142857143,0.0,61.57,147.67,4.34,38.7,10.64,15308.71,1
China,2021-03-01,0.018571428571428572,0.0,56.02,147.67,4.34,38.7,10.64,15308.71,1
China,2021-03-08,0.025714285714285714,0.0,56.02,147.67,4.34,38.7,10.64,15308.71,1
China,2021-03-15,0.017142857142857144,0.0,51.39,147.67,4.34,38.7,10.64,15308.71,1
China,2021-03-22,0.015714285714285715,0.0,51.39,147.67,4.34,38.7,10.64,15308.71,1
China,2021-03-29,0.02142857142857143,0.0,48.41142857142857,147.67,4.34,38.7,10.64,15308.71,0
China,2021-04-05,0.02,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-04-12,0.02,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-04-19,0.017142857142857144,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-04-26,0.018571428571428572,0.0,78.24,147.67,4.34,38.7,10.64,15308.71,1
China,2021-05-03,0.014285714285714287,0.0,66.60285714285713,147.67,4.34,38.7,10.64,15308.71,1
China,2021-05-10,0.06142857142857143,0.0,64.74857142857142,147.67,4.34,38.7,10.64,15308.71,1
China,2021-05-17,0.27714285714285714,0.0,68.98,147.67,4.34,38.7,10.64,15308.71,1
China,2021-05-24,0.39714285714285713,0.0,70.04,147.67,4.34,38.7,10.64,15308.71,1
China,2021-05-31,0.35285714285714287,0.0,72.69,147.67,4.34,38.7,10.64,15308.71,1
China,2021-06-07,0.16428571428571428,6.231428571428571,74.27571428571427,147.67,4.34,38.7,10.64,15308.71,1
China,2021-06-14,0.12571428571428572,0.0,76.39,147.67,4.34,38.7,10.64,15308.71,1
China,2021-06-21,0.08142857142857142,0.0,74.27571428571427,147.67,4.34,38.7,10.64,15308.71,1
China,2021-06-28,0.054285714285714284,0.0,70.30714285714285,147.67,4.34,38.7,10.64,15308.71,1
China,2021-07-05,0.04285714285714286,0.0,73.74428571428572,147.67,4.34,38.7,10.64,15308.71,1
China,2021-07-12,0.037142857142857144,0.0,76.39,147.67,4.34,38.7,10.64,15308.71,1
China,2021-07-19,0.05142857142857143,0.0,74.00714285714285,147.67,4.34,38.7,10.64,15308.71,1
China,2021-07-26,0.06285714285714286,0.0,75.19857142857143,147.67,4.34,38.7,10.64,15308.71,1
China,2021-08-02,0.08428571428571428,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-08-09,0.06999999999999999,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-08-16,0.03142857142857143,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-08-23,0.03,10.745714285714286,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-08-30,0.02428571428571429,0.0,75.19857142857143,147.67,4.34,38.7,10.64,15308.71,1
China,2021-09-06,0.03142857142857143,10.97,75.19857142857143,147.67,4.34,38.7,10.64,15308.71,1
China,2021-09-13,0.055714285714285716,11.028571428571428,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-09-20,0.04,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-09-27,0.03142857142857143,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-10-04,0.025714285714285714,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-10-11,0.02,0.0,76.78714285714285,147.67,4.34,38.7,10.64,15308.71,1
China,2021-10-18,0.03142857142857143,0.0,78.37571428571428,147.67,4.34,38.7,10.64,15308.71,1
China,2021-10-25,0.05142857142857143,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-11-01,0.06285714285714286,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-11-08,0.055714285714285716,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-11-15,0.025714285714285714,12.272857142857143,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-11-22,0.025714285714285714,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-11-29,0.06285714285714286,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-12-06,0.06857142857142857,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-12-13,0.07142857142857142,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-12-20,0.10714285714285714,0.0,79.17,147.67,4.34,38.7,10.64,15308.71,1
China,2021-12-27,0.0,17.672,79.17,147.67,4.34,38.7,10.64,15308.71,1
Colombia,2021-01-04,278.01714285714286,0.0,72.09285714285714,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-01-11,316.46,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-01-18,323.71714285714285,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-01-25,249.09857142857143,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-02-01,179.54999999999998,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-02-08,117.37428571428572,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-02-15,87.89285714285714,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-02-22,76.73571428571428,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-03-01,68.44857142857143,0.0,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-03-08,69.12571428571428,0.42714285714285716,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-03-15,82.30714285714285,1.97,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-03-22,118.48428571428572,2.672857142857143,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-03-29,167.63285714285715,3.7142857142857144,81.02,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-04-05,210.28571428571428,2.9757142857142855,79.63,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-04-12,318.13142857142856,4.0442857142857145,79.63,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-04-19,334.43857142857144,5.5600000000000005,79.63,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-04-26,329.0757142857143,5.471428571428572,78.0442857142857,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-05-03,300.69714285714286,1.062857142857143,69.44,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-05-10,319.83714285714285,7.138571428571429,63.885714285714286,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-05-17,297.07428571428574,8.132857142857143,62.96,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-05-24,415.6028571428571,8.074285714285715,62.96,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-05-31,484.52714285714285,14.56857142857143,62.96,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-06-07,487.7914285714286,14.487142857142857,60.317142857142855,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-06-14,535.41,10.815714285714288,59.26,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-06-21,563.6428571428571,20.768571428571427,59.26,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-06-28,564.8128571428572,22.41,59.26,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-07-05,481.32714285714286,14.057142857142859,57.67142857142857,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-07-12,358.15999999999997,20.02285714285714,53.7,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-07-19,288.2628571428571,21.58142857142857,53.7,44.22,1.71,32.2,7.65,13254.95,1
Colombia,2021-07-26,194.82,23.697142857142858,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-08-02,144.38714285714286,31.425714285714285,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-08-09,88.46571428571428,39.271428571428565,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-08-16,64.36285714285715,35.441428571428574,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-08-23,47.57714285714286,37.56428571428571,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-08-30,37.87714285714286,32.75,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-09-06,32.832857142857144,20.157142857142855,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-09-13,29.88714285714286,41.174285714285716,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-09-20,30.14428571428571,35.357142857142854,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-09-27,29.354285714285712,21.86285714285714,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-10-04,27.575714285714287,45.60857142857143,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-10-11,26.391428571428573,46.89,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-10-18,25.767142857142858,32.13285714285714,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-10-25,30.447142857142858,49.31714285714286,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-11-01,32.95142857142857,0.0,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-11-08,43.737142857142864,0.0,46.3,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-11-15,44.17857142857143,0.0,50.65,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-11-22,48.96857142857142,0.0,49.965714285714284,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-11-29,43.684285714285714,0.0,46.55714285714286,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-12-06,36.769999999999996,0.0,46.31428571428571,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-12-13,37.480000000000004,20.84857142857143,49.46999999999999,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-12-20,41.37571428571429,31.487142857142857,49.699999999999996,44.22,1.71,32.2,7.65,13254.95,0
Colombia,2021-12-27,0.0,59.05999999999999,49.471999999999994,44.22,1.71,32.2,7.65,13254.95,0
Costa Rica,2021-01-04,197.42857142857142,0.027142857142857142,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-01-11,184.77857142857144,0.06857142857142857,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-01-18,143.96,0.08,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-01-25,111.54714285714286,0.12571428571428572,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-02-01,88.88857142857144,0.12714285714285714,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-02-08,77.27857142857144,0.1285714285714286,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-02-15,70.02571428571429,0.15,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-02-22,74.86142857142856,0.15714285714285717,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-03-01,64.62857142857142,0.6771428571428572,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-03-08,68.95857142857143,0.9371428571428572,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-03-15,78.99428571428572,0.5242857142857142,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-03-22,92.0657142857143,1.1571428571428573,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-03-29,83.71714285714286,0.6185714285714285,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-04-05,123.35428571428572,0.8028571428571428,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-04-12,169.59857142857143,0.9771428571428571,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-04-19,234.81714285714287,1.2428571428571427,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-04-26,395.2785714285714,1.4857142857142858,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-05-03,407.48,1.6685714285714286,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-05-10,485.0671428571428,1.8128571428571427,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-05-17,463.2242857142857,1.99,59.26,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-05-24,418.38714285714286,2.391428571428571,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-05-31,390.10571428571427,2.7914285714285714,66.67,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-06-07,335.12,3.3628571428571425,57.14714285714286,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-06-14,301.6385714285714,3.8871428571428575,55.56,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-06-21,291.6585714285714,4.235714285714286,55.56,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-06-28,286.76714285714286,4.492857142857143,55.56,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-07-05,260.7642857142857,4.701428571428571,55.56,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-07-12,261.8885714285714,4.918571428571428,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-07-19,247.66428571428574,5.467142857142858,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-07-26,230.68428571428572,7.095714285714286,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-08-02,277.2657142857143,0.0,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-08-09,326.6014285714286,7.667142857142857,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-08-16,347.2357142857143,8.129999999999999,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-08-23,425.52714285714285,8.354285714285714,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-08-30,464.7142857142857,8.434285714285714,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-09-06,491.0828571428571,8.47,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-09-13,432.33,8.671428571428573,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-09-20,450.32142857142856,9.028571428571428,54.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-09-27,356.7657142857143,9.395714285714286,52.28000000000001,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-10-04,285.27714285714285,9.56857142857143,52.17,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-10-11,200.24,9.72,52.06,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-10-18,135.66714285714286,9.918571428571429,51.92,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-10-25,104.8,0.0,51.92,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-11-01,73.59571428571428,10.344285714285714,51.63,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-11-08,51.81,10.45142857142857,51.49,96.08,1.13,33.6,9.47,15525.0,1
Costa Rica,2021-11-15,39.04714285714285,10.538571428571428,48.99714285714286,96.08,1.13,33.6,9.47,15525.0,0
Costa Rica,2021-11-22,28.448571428571427,10.644285714285715,45.7,96.08,1.13,33.6,9.47,15525.0,0
Costa Rica,2021-11-29,23.135714285714283,10.72,45.63,96.08,1.13,33.6,9.47,15525.0,0
Costa Rica,2021-12-06,17.204285714285714,10.767142857142858,45.56,96.08,1.13,33.6,9.47,15525.0,0
Costa Rica,2021-12-13,15.264285714285714,10.815714285714284,45.46999999999999,96.08,1.13,33.6,9.47,15525.0,0
Costa Rica,2021-12-20,27.69,10.85,45.392857142857146,96.08,1.13,33.6,9.47,15525.0,0
Costa Rica,2021-12-27,0.0,15.228,45.31,96.08,1.13,33.6,9.47,15525.0,0
Croatia,2021-01-04,259.0571428571429,0.3157142857142857,58.86571428571428,73.73,5.54,44.0,19.72,22669.8,1
Croatia,2021-01-11,191.15714285714284,0.5671428571428571,50.93,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-01-18,146.0,0.19285714285714287,50.93,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-01-25,128.77857142857144,0.2057142857142857,49.339999999999996,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-02-01,111.00857142857141,0.63,47.21999999999999,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-02-08,85.30428571428571,0.4471428571428571,47.21999999999999,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-02-15,81.39142857142858,0.5485714285714286,47.21999999999999,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-02-22,107.2057142857143,1.3114285714285714,47.21999999999999,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-03-01,128.08428571428573,1.1885714285714286,43.52,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-03-08,159.56571428571428,1.544285714285714,43.52,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-03-15,231.12142857142857,1.022857142857143,43.52,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-03-22,332.58714285714285,3.5300000000000002,43.52,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-03-29,466.1557142857143,5.798571428571429,43.52,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-04-05,447.8742857142857,9.607142857142858,51.457142857142856,73.73,5.54,44.0,19.72,22669.8,1
Croatia,2021-04-12,560.3814285714286,12.905714285714286,52.78000000000001,73.73,5.54,44.0,19.72,22669.8,1
Croatia,2021-04-19,553.8371428571429,14.725714285714286,52.78000000000001,73.73,5.54,44.0,19.72,22669.8,1
Croatia,2021-04-26,470.1042857142857,16.722857142857144,49.6,73.73,5.54,44.0,19.72,22669.8,0
Croatia,2021-05-03,351.0157142857143,19.821428571428573,49.07,73.73,5.54,44.0,19.72,22669.8,0
